QTD000072	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000072.credible_sets.tsv.gz
QTD000073	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000073.credible_sets.tsv.gz
QTD000074	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000074.credible_sets.tsv.gz
QTD000075	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000075.credible_sets.tsv.gz
QTD000076	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000076.credible_sets.tsv.gz
QTD000077	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000077.credible_sets.tsv.gz
QTD000078	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000078.credible_sets.tsv.gz
QTD000079	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000079.credible_sets.tsv.gz
QTD000080	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000080.credible_sets.tsv.gz
QTD000081	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000081.credible_sets.tsv.gz
QTD000082	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000082.credible_sets.tsv.gz
QTD000083	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000083.credible_sets.tsv.gz
QTD000084	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000084.credible_sets.tsv.gz
QTD000085	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000085.credible_sets.tsv.gz
QTD000086	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000086.credible_sets.tsv.gz
QTD000087	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000087.credible_sets.tsv.gz
QTD000088	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000088.credible_sets.tsv.gz
QTD000089	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000089.credible_sets.tsv.gz
QTD000090	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000090.credible_sets.tsv.gz
QTD000091	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000091.credible_sets.tsv.gz
QTD000092	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000092.credible_sets.tsv.gz
QTD000093	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000093.credible_sets.tsv.gz
QTD000094	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000094.credible_sets.tsv.gz
QTD000095	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000095.credible_sets.tsv.gz
QTD000096	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000096.credible_sets.tsv.gz
QTD000097	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000097.credible_sets.tsv.gz
QTD000098	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000098.credible_sets.tsv.gz
QTD000099	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000099.credible_sets.tsv.gz
QTD000100	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000100.credible_sets.tsv.gz
QTD000101	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000101.credible_sets.tsv.gz
QTD000102	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000102.credible_sets.tsv.gz
QTD000103	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000103.credible_sets.tsv.gz
QTD000104	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000104.credible_sets.tsv.gz
QTD000105	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000105.credible_sets.tsv.gz
QTD000106	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000106.credible_sets.tsv.gz
QTD000107	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000107.credible_sets.tsv.gz
QTD000108	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000108.credible_sets.tsv.gz
QTD000109	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000109.credible_sets.tsv.gz
QTD000110	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000110.credible_sets.tsv.gz
QTD000111	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000111.credible_sets.tsv.gz
QTD000112	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000112.credible_sets.tsv.gz
QTD000113	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000113.credible_sets.tsv.gz
QTD000114	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000114.credible_sets.tsv.gz
QTD000115	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000115.credible_sets.tsv.gz
QTD000116	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000116.credible_sets.tsv.gz
QTD000117	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000117.credible_sets.tsv.gz
QTD000118	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000118.credible_sets.tsv.gz
QTD000119	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000119.credible_sets.tsv.gz
QTD000120	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000120.credible_sets.tsv.gz
QTD000121	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000121.credible_sets.tsv.gz
QTD000122	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000122.credible_sets.tsv.gz
QTD000123	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000123.credible_sets.tsv.gz
QTD000124	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000124.credible_sets.tsv.gz
QTD000125	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000125.credible_sets.tsv.gz
QTD000126	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000126.credible_sets.tsv.gz
QTD000127	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000127.credible_sets.tsv.gz
QTD000128	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000128.credible_sets.tsv.gz
QTD000129	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000129.credible_sets.tsv.gz
QTD000130	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000130.credible_sets.tsv.gz
QTD000131	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000131.credible_sets.tsv.gz
QTD000132	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000132.credible_sets.tsv.gz
QTD000133	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000133.credible_sets.tsv.gz
QTD000134	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000134.credible_sets.tsv.gz
QTD000135	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000135.credible_sets.tsv.gz
QTD000136	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000136.credible_sets.tsv.gz
QTD000137	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000137.credible_sets.tsv.gz
QTD000138	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000138.credible_sets.tsv.gz
QTD000139	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000139.credible_sets.tsv.gz
QTD000140	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000140.credible_sets.tsv.gz
QTD000141	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000141.credible_sets.tsv.gz
QTD000142	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000142.credible_sets.tsv.gz
QTD000143	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000143.credible_sets.tsv.gz
QTD000144	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000144.credible_sets.tsv.gz
QTD000145	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000145.credible_sets.tsv.gz
QTD000146	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000146.credible_sets.tsv.gz
QTD000147	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000147.credible_sets.tsv.gz
